model,oyear,horizon,cov90,cov50,n,origins,region,assessed,in_band,target
m1_lightgbm_v3_raw+pooled,2022,4,0.938615664845173,0.48269581056466304,5490,12,assessable,True,False,all
m1_lightgbm_v3_raw+pooled,2022,5,0.9461875228018971,0.507843852608537,5482,12,assessable,True,False,all
m1_lightgbm_v3_raw+pooled,2022,6,0.9461285609934259,0.4992695398100804,5476,12,assessable,True,False,all
m1_lightgbm_v3_raw+pooled,2023,1,0.9012727272727272,0.4330909090909091,5500,12,assessable,True,True,all
m1_lightgbm_v3_raw+pooled,2023,2,0.922420634920635,0.45535714285714285,5040,11,assessable,True,True,all
m1_lightgbm_v3_raw+pooled,2023,3,0.917703558175071,0.4774066797642436,4581,10,assessable,True,True,all
m1_lightgbm_v3_raw+pooled,2023,4,0.9121785540999515,0.43522561863173215,4122,9,assessable,True,True,all
m1_lightgbm_v3_raw+pooled,2023,5,0.9037360239978184,0.4483228797382056,3667,8,assessable,True,True,all
m1_lightgbm_v3_raw+pooled,2023,6,0.9078455790784558,0.45485678704856786,3212,7,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,1,0.9218685407193055,0.5442331541959488,4838,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,2,0.9020746887966805,0.50850622406639,4820,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,3,0.9115929941618015,0.5260633861551293,4796,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,4,0.8850671140939598,0.4838506711409396,4768,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,5,0.9062170706006323,0.48472075869336145,4745,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2018,6,0.9025987745615889,0.4671455736319459,4733,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,1,0.8995065789473684,0.5044407894736842,6080,12,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,2,0.9154138443746902,0.5212291425739303,6053,12,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,3,0.9012284196547145,0.5170982735723771,6024,12,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,4,0.9049699617695248,0.536136901511014,5493,11,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,5,0.8950331791675046,0.535491654936658,4973,10,assessable,True,True,all
m1_lightgbm_v3_raw+series,2019,6,0.8904783191774698,0.5364327223960662,4474,9,assessable,True,True,all
m1_lightgbm_v3_raw+series,2020,1,0.8777335984095428,0.41451292246520877,1006,2,assessable,False,True,all
m1_lightgbm_v3_raw+series,2020,2,0.816,0.356,500,1,assessable,False,False,all
m1_lightgbm_v3_raw+series,2021,1,0.9577515216612961,0.4647332617257429,2793,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2021,2,0.9669658886894076,0.46642728904847397,2785,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2021,3,0.9705035971223022,0.5503597122302158,2780,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2021,4,0.968682505399568,0.5694744420446364,2778,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2021,5,0.9711503786512802,0.5896141363144609,2773,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2021,6,0.9642082429501084,0.6341287057122198,2766,6,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,1,0.9632246376811594,0.5284420289855073,5520,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,2,0.9754990925589837,0.5911070780399275,5510,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,3,0.9832727272727273,0.6,5500,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,4,0.9823315118397086,0.6907103825136612,5490,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,5,0.9830353885443269,0.6993797883983948,5482,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2022,6,0.9800949598246895,0.7096420745069394,5476,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,1,0.9610909090909091,0.6058181818181818,5500,12,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,2,0.9702380952380952,0.6998015873015873,5040,11,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,3,0.9674743505784763,0.7262606417812705,4581,10,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,4,0.970160116448326,0.7142163998059194,4122,9,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,5,0.9683665121352605,0.7302972457049359,3667,8,assessable,True,False,all
m1_lightgbm_v3_raw+series,2023,6,0.9694894146948941,0.7475093399750934,3212,7,assessable,True,False,all
b1_ets,2019,4,0.07173913043478261,0.03695652173913044,460,1,covid_window,False,False,all
b1_ets,2019,5,0.0752212389380531,0.03761061946902655,904,2,covid_window,False,False,all
b1_ets,2019,6,0.0861812778603269,0.03789004457652303,1346,3,covid_window,False,False,all
b1_ets,2020,1,0.5608093248295579,0.29404002639102705,4547,10,covid_window,False,False,all
b1_ets,2020,2,0.493073679983939,0.1959445894398715,4981,11,covid_window,False,False,all
b1_ets,2020,3,0.5060953084595493,0.2375323236054673,5414,12,covid_window,False,False,all
b1_ets,2020,4,0.5443907875185735,0.2659732540861813,5384,12,covid_window,False,False,all
b1_ets,2020,5,0.5618479880774963,0.2727272727272727,5368,12,covid_window,False,False,all
b1_ets,2020,6,0.638095238095238,0.3025210084033613,5355,12,covid_window,False,False,all
b1_ets,2021,1,0.6696165191740413,0.34623893805309736,2712,6,covid_window,False,False,all
b1_ets,2021,2,0.6251386321626617,0.3659889094269871,2705,6,covid_window,False,False,all
b1_ets,2021,3,0.5798443868099296,0.3130789181178214,2699,6,covid_window,False,False,all
b1_ets,2021,4,0.5471768202080238,0.3027488855869242,2692,6,covid_window,False,False,all
b1_ets,2021,5,0.6179315476190477,0.32626488095238093,2688,6,covid_window,False,False,all
b1_ets,2021,6,0.6392098397316437,0.3477450614983228,2683,6,covid_window,False,False,all
b1_ets+dtaci,2019,4,0.09565217391304348,0.0391304347826087,460,1,covid_window,False,False,all
b1_ets+dtaci,2019,5,0.0918141592920354,0.03761061946902655,904,2,covid_window,False,False,all
b1_ets+dtaci,2019,6,0.11069836552748885,0.034918276374442794,1346,3,covid_window,False,False,all
b1_ets+dtaci,2020,1,0.7965691664833956,0.42775456344842755,4547,10,covid_window,False,False,all
b1_ets+dtaci,2020,2,0.7643043565549087,0.41497691226661315,4981,11,covid_window,False,False,all
b1_ets+dtaci,2020,3,0.7281123014407093,0.42076099002585887,5414,12,covid_window,False,False,all
b1_ets+dtaci,2020,4,0.7395988112927192,0.4671248142644874,5384,12,covid_window,False,False,all
b1_ets+dtaci,2020,5,0.7602459016393442,0.46572280178837555,5368,12,covid_window,False,False,all
b1_ets+dtaci,2020,6,0.7964519140989729,0.51577964519141,5355,12,covid_window,False,False,all
b1_ets+dtaci,2021,1,0.9782448377581121,0.5250737463126843,2712,6,covid_window,False,False,all
b1_ets+dtaci,2021,2,0.9844731977818854,0.5767097966728281,2705,6,covid_window,False,False,all
b1_ets+dtaci,2021,3,0.9885142645424231,0.5346424601704335,2699,6,covid_window,False,False,all
b1_ets+dtaci,2021,4,0.9907132243684993,0.5520059435364042,2692,6,covid_window,False,False,all
b1_ets+dtaci,2021,5,0.9906994047619048,0.6547619047619048,2688,6,covid_window,False,False,all
b1_ets+dtaci,2021,6,0.9910547894148342,0.6772269847185985,2683,6,covid_window,False,False,all
b1_ets+pooled,2019,4,0.08478260869565217,0.03695652173913044,460,1,covid_window,False,False,all
b1_ets+pooled,2019,5,0.08738938053097345,0.03982300884955752,904,2,covid_window,False,False,all
b1_ets+pooled,2019,6,0.10475482912332838,0.03789004457652303,1346,3,covid_window,False,False,all
b1_ets+pooled,2020,1,0.783813503408841,0.40004398504508465,4547,10,covid_window,False,False,all
b1_ets+pooled,2020,2,0.7438265408552499,0.34069463963059626,4981,11,covid_window,False,False,all
b1_ets+pooled,2020,3,0.7146287403029183,0.35389730328777247,5414,12,covid_window,False,False,all
b1_ets+pooled,2020,4,0.725482912332838,0.39933135215453197,5384,12,covid_window,False,False,all
b1_ets+pooled,2020,5,0.7507451564828614,0.3846870342771982,5368,12,covid_window,False,False,all
b1_ets+pooled,2020,6,0.7962651727357609,0.4199813258636788,5355,12,covid_window,False,False,all
b1_ets+pooled,2021,1,0.9760324483775811,0.525811209439528,2712,6,covid_window,False,False,all
b1_ets+pooled,2021,2,0.9815157116451017,0.5726432532347505,2705,6,covid_window,False,False,all
b1_ets+pooled,2021,3,0.9851796961837718,0.526491293071508,2699,6,covid_window,False,False,all
b1_ets+pooled,2021,4,0.9855126300148589,0.5234026745913819,2692,6,covid_window,False,False,all
b1_ets+pooled,2021,5,0.9847470238095238,0.5911458333333334,2688,6,covid_window,False,False,all
b1_ets+pooled,2021,6,0.9843458814759597,0.5747297800969065,2683,6,covid_window,False,False,all
b1_ets+series,2019,4,0.11739130434782609,0.0391304347826087,460,1,covid_window,False,False,all
b1_ets+series,2019,5,0.09734513274336283,0.04092920353982301,904,2,covid_window,False,False,all
b1_ets+series,2019,6,0.10772659732540862,0.041604754829123326,1346,3,covid_window,False,False,all
b1_ets+series,2020,1,0.7642401583461623,0.3672751264570046,4547,10,covid_window,False,False,all
b1_ets+series,2020,2,0.7207388074683798,0.2746436458542461,4981,11,covid_window,False,False,all
b1_ets+series,2020,3,0.6961581086073144,0.30347247875877353,5414,12,covid_window,False,False,all
b1_ets+series,2020,4,0.7063521545319466,0.34806835066864783,5384,12,covid_window,False,False,all
b1_ets+series,2020,5,0.7360283159463488,0.3423994038748137,5368,12,covid_window,False,False,all
b1_ets+series,2020,6,0.7859943977591036,0.36956115779645193,5355,12,covid_window,False,False,all
b1_ets+series,2021,1,0.9594395280235988,0.44874631268436577,2712,6,covid_window,False,False,all
b1_ets+series,2021,2,0.9493530499075785,0.4709796672828096,2705,6,covid_window,False,False,all
b1_ets+series,2021,3,0.9677658391997036,0.4197851055946647,2699,6,covid_window,False,False,all
b1_ets+series,2021,4,0.9732540861812778,0.40676077265973254,2692,6,covid_window,False,False,all
b1_ets+series,2021,5,0.9739583333333334,0.44494047619047616,2688,6,covid_window,False,False,all
b1_ets+series,2021,6,0.9772642564293701,0.44055162131941855,2683,6,covid_window,False,False,all
m1_enbpi,2019,4,0.03822937625754527,0.01609657947686117,497,1,covid_window,False,False,all
m1_enbpi,2019,5,0.045081967213114756,0.0235655737704918,976,2,covid_window,False,False,all
m1_enbpi,2019,6,0.04580152671755725,0.015267175572519083,1441,3,covid_window,False,False,all
m1_enbpi,2020,1,0.5967808501857201,0.22575319851423856,4846,10,covid_window,False,False,all
m1_enbpi,2020,2,0.5350761707729923,0.22117735565168328,5317,11,covid_window,False,False,all
m1_enbpi,2020,3,0.5387409200968523,0.23140781736423383,5782,12,covid_window,False,False,all
m1_enbpi,2020,4,0.5709812108559499,0.2607863604732081,5748,12,covid_window,False,False,all
m1_enbpi,2020,5,0.5492490394690883,0.18494586098498078,5726,12,covid_window,False,False,all
m1_enbpi,2020,6,0.5573856667250745,0.11845102505694761,5707,12,covid_window,False,False,all
m1_enbpi,2021,1,0.8502636203866433,0.3388400702987698,2845,6,covid_window,False,False,all
m1_enbpi,2021,2,0.6665490472829922,0.22265349329569514,2834,6,covid_window,False,False,all
m1_enbpi,2021,3,0.4201769911504425,0.14548672566371681,2825,6,covid_window,False,False,all
m1_enbpi,2021,4,0.4269982238010657,0.11047957371225577,2815,6,covid_window,False,False,all
m1_enbpi,2021,5,0.43752224991100036,0.09611961552153792,2809,6,covid_window,False,False,all
m1_enbpi,2021,6,0.7273376159885796,0.38329764453961457,2802,6,covid_window,False,False,all
m1_lightgbm_v3,2019,4,0.10462776659959759,0.03420523138832998,497,1,covid_window,False,False,all
m1_lightgbm_v3,2019,5,0.08094262295081968,0.0389344262295082,976,2,covid_window,False,False,all
m1_lightgbm_v3,2019,6,0.08743927827897294,0.03539208882720333,1441,3,covid_window,False,False,all
m1_lightgbm_v3,2020,1,0.786215435410648,0.311803549319026,4846,10,covid_window,False,False,all
m1_lightgbm_v3,2020,2,0.7263494451758511,0.2851231897686665,5317,11,covid_window,False,False,all
m1_lightgbm_v3,2020,3,0.685748875821515,0.2210307851954341,5782,12,covid_window,False,False,all
m1_lightgbm_v3,2020,4,0.6892832289491997,0.19224077940153098,5748,12,covid_window,False,False,all
m1_lightgbm_v3,2020,5,0.7025847013622075,0.18005588543485854,5726,12,covid_window,False,False,all
m1_lightgbm_v3,2020,6,0.7072016821447346,0.14561065358331873,5707,12,covid_window,False,False,all
m1_lightgbm_v3,2021,1,0.7827768014059754,0.20843585237258347,2845,6,covid_window,False,False,all
m1_lightgbm_v3,2021,2,0.7410021171489062,0.17678193366266762,2834,6,covid_window,False,False,all
m1_lightgbm_v3,2021,3,0.7621238938053098,0.215929203539823,2825,6,covid_window,False,False,all
m1_lightgbm_v3,2021,4,0.7573712255772647,0.1733570159857904,2815,6,covid_window,False,False,all
m1_lightgbm_v3,2021,5,0.725881096475614,0.12032751868992524,2809,6,covid_window,False,False,all
m1_lightgbm_v3,2021,6,0.7505353319057816,0.16238401142041398,2802,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2019,4,0.08450704225352113,0.03219315895372234,497,1,covid_window,False,False,all
m1_lightgbm_v3_raw,2019,5,0.06352459016393443,0.030737704918032786,976,2,covid_window,False,False,all
m1_lightgbm_v3_raw,2019,6,0.062456627342123525,0.029840388619014575,1441,3,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,1,0.6667354519191085,0.2470078415187784,4846,10,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,2,0.6422794809102877,0.2271957870979876,5317,11,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,3,0.62279488066413,0.24714631615358007,5782,12,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,4,0.6181280445372304,0.22773138482950592,5748,12,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,5,0.5829549423681453,0.22493887530562348,5726,12,covid_window,False,False,all
m1_lightgbm_v3_raw,2020,6,0.5810408270544944,0.21727702821096898,5707,12,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,1,0.5768014059753954,0.28014059753954307,2845,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,2,0.38708539167254763,0.17854622441778406,2834,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,3,0.2736283185840708,0.09911504424778761,2825,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,4,0.21882770870337478,0.07175843694493783,2815,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,5,0.19259522961908151,0.07618369526521894,2809,6,covid_window,False,False,all
m1_lightgbm_v3_raw,2021,6,0.20699500356887937,0.06995003568879372,2802,6,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2019,4,0.13078470824949698,0.04024144869215292,497,1,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2019,5,0.09938524590163934,0.039959016393442626,976,2,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2019,6,0.11311589174184594,0.04510756419153366,1441,3,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,1,0.8299628559636814,0.4335534461411473,4846,10,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,2,0.8051532819258981,0.43765281173594134,5317,11,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,3,0.7547561397440332,0.46074022829470773,5782,12,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,4,0.7627000695894224,0.4702505219206681,5748,12,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,5,0.7799511002444988,0.48515543136570033,5726,12,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2020,6,0.803224110741195,0.48466795163833887,5707,12,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2021,1,0.9152899824253076,0.4369068541300527,2845,6,covid_window,False,True,all
m1_lightgbm_v3_raw+dtaci,2021,2,0.9188426252646437,0.3842625264643613,2834,6,covid_window,False,True,all
m1_lightgbm_v3_raw+dtaci,2021,3,0.9486725663716814,0.3164601769911504,2825,6,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2021,4,0.9641207815275311,0.34316163410301953,2815,6,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2021,5,0.968316126735493,0.3616945532217871,2809,6,covid_window,False,False,all
m1_lightgbm_v3_raw+dtaci,2021,6,0.9746609564596717,0.4778729478943612,2802,6,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2019,4,0.10865191146881288,0.03219315895372234,497,1,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2019,5,0.0778688524590164,0.031762295081967214,976,2,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2019,6,0.09299097848716169,0.031922276197085354,1441,3,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,1,0.8074700784151878,0.30705736690053653,4846,10,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,2,0.7801391762271958,0.2851231897686665,5317,11,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,3,0.7343479764787271,0.28951919750951227,5782,12,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,4,0.7419972164231037,0.27713987473903967,5748,12,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,5,0.7591687041564792,0.29252532308767026,5726,12,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2020,6,0.7900823550026284,0.2666900297879797,5707,12,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2021,1,0.8783831282952548,0.3423550087873462,2845,6,covid_window,False,True,all
m1_lightgbm_v3_raw+pooled,2021,2,0.865561044460127,0.24700070571630206,2834,6,covid_window,False,False,all
m1_lightgbm_v3_raw+pooled,2021,3,0.8909734513274337,0.17415929203539823,2825,6,covid_window,False,True,all
m1_lightgbm_v3_raw+pooled,2021,4,0.9161634103019538,0.17264653641207817,2815,6,covid_window,False,True,all
m1_lightgbm_v3_raw+pooled,2021,5,0.9206123175507298,0.17515129939480242,2809,6,covid_window,False,True,all
m1_lightgbm_v3_raw+pooled,2021,6,0.9286224125624554,0.21663097787294788,2802,6,covid_window,False,True,all
m1_lightgbm_v3_raw+series,2019,4,0.16096579476861167,0.03822937625754527,497,1,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2019,5,0.11577868852459017,0.04405737704918033,976,2,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2019,6,0.12630117973629423,0.046495489243580844,1441,3,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,1,0.8023111844820471,0.3431696244325217,4846,10,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,2,0.7729922888847094,0.31653187887906714,5317,11,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,3,0.7395364925631269,0.32324455205811137,5782,12,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,4,0.7498260264439806,0.3162839248434238,5748,12,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,5,0.7677261613691931,0.3220398183723367,5726,12,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2020,6,0.7979674084457683,0.3147012440862099,5707,12,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2021,1,0.8337434094903339,0.384182776801406,2845,6,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2021,2,0.8009880028228652,0.2702893436838391,2834,6,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2021,3,0.8205309734513274,0.1784070796460177,2825,6,covid_window,False,False,all
m1_lightgbm_v3_raw+series,2021,4,0.8792184724689165,0.15879218472468917,2815,6,covid_window,False,True,all
m1_lightgbm_v3_raw+series,2021,5,0.9035243859024564,0.17052331790672837,2809,6,covid_window,False,True,all
m1_lightgbm_v3_raw+series,2021,6,0.9182726623840114,0.20092790863668808,2802,6,covid_window,False,True,all
