split,origin_set,n_origins,level,mode,months,model,oyear,horizon,region,stat,value,n,origins,assessed,met,g1
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,5,assessable,cov90,0.9931972789115646,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,6,assessable,cov90,0.9251700680272109,147,7,True,True,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,1,assessable,cov50,0.49603174603174605,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,2,assessable,cov50,0.5396825396825397,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,3,assessable,cov50,0.5119047619047619,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,4,assessable,cov50,0.5793650793650794,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,5,assessable,cov50,0.7222222222222222,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2024,6,assessable,cov50,0.6984126984126984,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,1,assessable,cov50,0.5374149659863946,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,2,assessable,cov50,0.5918367346938775,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,3,assessable,cov50,0.8027210884353742,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,4,assessable,cov50,0.7687074829931972,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,5,assessable,cov50,0.7551020408163265,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M1 + pooled + MinT,2025,6,assessable,cov50,0.5850340136054422,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,1,assessable,cov90,0.9444444444444444,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,2,assessable,cov90,1.0,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,3,assessable,cov90,0.9920634920634921,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,4,assessable,cov90,1.0,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,5,assessable,cov90,0.9880952380952381,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov90,1.0,252,12,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov90,0.891156462585034,147,7,True,True,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov90,1.0,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov90,1.0,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov90,1.0,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov90,1.0,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov90,1.0,147,7,True,False,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,1,assessable,cov50,0.45634920634920634,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,2,assessable,cov50,0.6428571428571429,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,3,assessable,cov50,0.6428571428571429,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,4,assessable,cov50,0.6904761904761905,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,5,assessable,cov50,0.7976190476190477,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov50,0.8293650793650794,252,12,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov50,0.40816326530612246,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov50,0.7006802721088435,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov50,0.8367346938775511,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov50,0.9251700680272109,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov50,0.8503401360544217,147,7,True,,as_issued
conf,CONF19,19,region,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov50,0.9455782312925171,147,7,True,,as_issued
