split,origin_set,n_origins,level,mode,months,model,oyear,horizon,region,stat,value,n,origins,assessed,met,g1
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,2,assessable,cov50,0.7098765432098766,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,3,assessable,cov50,0.6712962962962963,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,4,assessable,cov50,0.7376543209876543,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,5,assessable,cov50,0.7885802469135802,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov50,0.8132716049382716,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov50,0.5595238095238095,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov50,0.7447089947089947,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov50,0.7923280423280423,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov50,0.876984126984127,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov50,0.83994708994709,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov50,0.8849206349206349,756,7,True,,failed_dropped
