split,origin_set,n_origins,level,mode,months,model,oyear,horizon,region,stat,value,n,origins,assessed,met,g1
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov90,1.0,252,12,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov90,0.9153439153439153,189,9,True,True,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov90,1.0,189,9,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov90,1.0,189,9,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov90,1.0,189,9,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov90,1.0,189,9,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov90,1.0,189,9,True,False,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,1,assessable,cov50,0.45634920634920634,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,2,assessable,cov50,0.6428571428571429,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,3,assessable,cov50,0.6428571428571429,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,4,assessable,cov50,0.6904761904761905,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,5,assessable,cov50,0.7976190476190477,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov50,0.8293650793650794,252,12,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov50,0.455026455026455,189,9,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov50,0.7566137566137566,189,9,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov50,0.873015873015873,189,9,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov50,0.8994708994708994,189,9,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov50,0.8624338624338624,189,9,True,,as_issued
conf,CONF21,21,region,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov50,0.9470899470899471,189,9,True,,as_issued
